Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
1865.0749301498604,26.420650241300486,10.062984505969013,6.019146558293118,74075,305.7637,0.8014,0.9913,0.735,0.8528,1.6718,0.7718,Çerçevelik
1720.497840995682,25.151231902463806,9.298397256794514,6.022098044196089,68405,293.6735,0.7619,0.9902,0.7286,0.8681,1.544,0.8022,Çerçevelik
1654.5339090678183,25.278105156210312,9.749039878079756,5.530444500889002,65790,287.9888,0.8235,0.9901,0.7327,0.8265,1.7628,0.7503,Çerçevelik
2453.314706629413,30.535331470662943,12.124871729743461,6.561577343154687,97232,350.6827,0.8409,0.9934,0.653,0.8398,1.8479,0.7346,Çerçevelik
1537.8206756413513,24.320421640843282,9.309321818643637,5.393253746507494,61459,277.6455,0.8151,0.9851,0.7305,0.8299,1.7261,0.7575,Çerçevelik
2167.4371348742698,28.75539751079502,11.239207518415038,6.254356108712218,86079,329.6181,0.8309,0.9913,0.6702,0.8367,1.797,0.7449,Çerçevelik
1596.697993395987,24.85425450850902,9.556962153924308,5.410233680467361,63538,282.9106,0.8243,0.9894,0.6808,0.825,1.7665,0.7519,Çerçevelik
1515.8750317500635,23.218313436626875,8.870304800609603,5.544561849123698,60057,275.6573,0.7806,0.9937,0.7221,0.8975,1.5998,0.7893,Çerçevelik
2253.8735077470155,29.159893319786644,11.055821691643384,6.60731013462027,89694,336.1263,0.8018,0.9893,0.7258,0.8461,1.6733,0.7722,Çerçevelik
1771.2725425450851,25.707975615951234,10.02745999491999,5.747096774193549,70498,297.9754,0.8195,0.9892,0.7585,0.8554,1.7448,0.7548,Çerçevelik
1605.181610363221,25.09773939547879,9.888818897637796,5.2957658115316235,64142,283.6611,0.8445,0.9853,0.6888,0.8134,1.8673,0.7286,Çerçevelik
2292.964185928372,28.668072136144275,10.725458470916942,6.938592837185674,90999,339.0287,0.7626,0.992,0.7181,0.8905,1.5458,0.8029,Çerçevelik
2171.8567437134875,28.611252222504447,11.065575311150623,6.393053086106173,86268,329.954,0.8162,0.9912,0.7446,0.8468,1.7309,0.7574,Çerçevelik
2453.1369062738127,30.818084836169675,11.785636271272542,6.75962661925324,97873,350.67,0.8192,0.9868,0.7444,0.8244,1.7435,0.7558,Çerçevelik
1767.7927355854713,26.04262128524257,10.075981711963424,5.721148082296165,70469,297.6826,0.8232,0.9876,0.663,0.832,1.7612,0.7504,Çerçevelik
2069.0373380746764,28.730734061468123,10.989723139446278,6.160330200660401,83163,322.049,0.8281,0.9795,0.6977,0.8001,1.784,0.7443,Çerçevelik
2226.212852425705,29.862839725679454,11.92957327914656,6.060439420878843,88681,334.0574,0.8613,0.9883,0.6925,0.7968,1.9684,0.7113,Çerçevelik
2018.1102362204726,28.107035814071633,10.525763271526543,6.250985521971044,80425,318.0608,0.8046,0.9879,0.7075,0.8154,1.6839,0.7675,Çerçevelik
2373.9395478790957,30.95996951993904,12.42237998475997,6.2212344424688855,94541,344.9631,0.8656,0.9886,0.6987,0.7905,1.9968,0.7053,Çerçevelik
1798.4251968503938,27.37703835407671,10.796817373634747,5.407973075946153,71696,300.2506,0.8655,0.9876,0.7286,0.7659,1.9965,0.7064,Çerçevelik
2053.7719075438154,28.317373634747273,10.920454660909323,6.113520447040894,81791,320.8587,0.8286,0.9886,0.684,0.8175,1.7863,0.7463,Çerçevelik
1814.8590297180594,27.376479552959104,10.738173736347473,5.501209042418085,72414,301.6194,0.8588,0.9867,0.6405,0.7729,1.952,0.7134,Çerçevelik
2008.9916179832362,27.11178562357125,9.93459232918466,6.550830581661164,79802,317.3415,0.7518,0.9911,0.749,0.8724,1.5165,0.8114,Çerçevelik
1446.3804927609856,23.11724663449327,8.381244602489206,5.630660401320803,57727,269.2645,0.7407,0.9864,0.7109,0.8639,1.4885,0.816,Çerçevelik
2405.0038100076204,32.616205232410465,13.542118364236728,5.7777952755905515,95896,347.2127,0.9044,0.9874,0.7389,0.7216,2.3438,0.6512,Çerçevelik
1851.8669037338075,27.1749301498603,10.146159512319025,5.933764287528575,73961,304.6791,0.8112,0.9858,0.6915,0.8004,1.7099,0.7627,Çerçevelik
1757.9121158242317,25.92263144526289,10.0398221996444,5.682875285750572,69893,296.8495,0.8244,0.9902,0.7337,0.835,1.7667,0.751,Çerçevelik
1930.6324612649228,27.915392430784863,11.306390652781307,5.535547371094743,76742,311.0911,0.872,0.9904,0.7508,0.7908,2.0425,0.6989,Çerçevelik
2164.94792989586,28.878638557277117,11.216296672593346,6.266728473456947,86124,329.4287,0.8294,0.9897,0.7038,0.8286,1.7898,0.746,Çerçevelik
1868.681737363475,27.132486664973328,9.919852679705361,6.1295478790957585,74861,306.0592,0.7863,0.9828,0.7499,0.8102,1.6184,0.7837,Çerçevelik
1827.0002540005082,27.21193802387605,10.554584709169418,5.628615697231395,72983,302.6266,0.8459,0.9856,0.6978,0.7875,1.8752,0.7283,Çerçevelik
2164.7701295402594,29.159004318008638,11.173050546101093,6.282976885953772,85996,329.4152,0.8269,0.9911,0.7211,0.8127,1.7783,0.7489,Çerçevelik
2237.744475488951,31.240868681737364,12.34484632969266,5.906576073152147,89709,334.9215,0.8781,0.9821,0.722,0.7318,2.09,0.6891,Çerçevelik
2532.1564643129286,31.717729235458474,12.533027686055373,6.556398272796546,100898,356.2731,0.8523,0.988,0.6362,0.8034,1.9116,0.722,Çerçevelik
1720.2946405892812,27.121666243332488,10.86970281940564,5.184462788925578,68603,293.6562,0.8789,0.9872,0.6422,0.7465,2.0966,0.6862,Çerçevelik
1889.738379476759,26.87744475488951,10.560508001016002,5.79990093980188,75164,307.7787,0.8357,0.9898,0.6612,0.835,1.8208,0.7403,Çerçevelik
2095.529591059182,29.06700533401067,11.442710185420372,5.9460680721361445,83589,324.1042,0.8544,0.987,0.7427,0.7917,1.9244,0.7194,Çerçevelik
2241.910083820168,29.294716789433583,11.546553213106428,6.321191262382525,89198,335.2331,0.8368,0.9895,0.643,0.8338,1.8266,0.7374,Çerçevelik
1471.5011430022862,22.963550927101856,8.488430276860555,5.6610464820929645,58748,271.5927,0.7451,0.9861,0.7232,0.8907,1.4994,0.8127,Çerçevelik
2139.3700787401576,28.366116332232664,10.980911861823724,6.328280416560833,85078,327.4769,0.8172,0.99,0.6747,0.8487,1.7352,0.7575,Çerçevelik
1610.7442214884431,23.994132588265177,9.029070358140716,5.785260350520701,63956,284.1522,0.7678,0.9915,0.7445,0.893,1.5607,0.7994,Çerçevelik
1881.9151638303279,27.247345694691393,10.699585979171959,5.73989077978156,75124,307.141,0.8439,0.9862,0.6373,0.8091,1.8641,0.7291,Çerçevelik
2308.3566167132335,29.62755905511811,11.255171450342901,6.670965201930404,91957,340.1647,0.8054,0.9883,0.7139,0.8394,1.6872,0.7677,Çerçevelik
2688.6715773431547,31.35956311912624,11.92013208026416,7.332522225044451,106944,367.1188,0.7884,0.9898,0.7311,0.8727,1.6257,0.7823,Çerçevelik
2030.962661925324,28.924384048768097,11.370744221488444,5.798737617475235,81515,319.072,0.8602,0.9809,0.7373,0.7749,1.9609,0.7127,Çerçevelik
2451.1049022098045,29.980899161798323,11.368638557277116,7.012484124968251,97396,350.5248,0.7871,0.9908,0.7349,0.8704,1.6212,0.7831,Çerçevelik
2006.9850139700281,27.06979933959868,10.360924561849124,6.288808737617475,79705,317.1829,0.7947,0.9913,0.722,0.8742,1.6475,0.7776,Çerçevelik
1991.948183896368,27.943484886969774,11.218953517907037,5.766390652781306,79209,315.9925,0.8578,0.9901,0.7113,0.8143,1.9456,0.7154,Çerçevelik
2008.2804165608331,26.349047498095,9.620784861569724,6.770279400558802,79616,317.2853,0.7105,0.9931,0.7801,0.9233,1.421,0.8377,Çerçevelik
1479.3497586995175,23.064541529083062,8.828679197358396,5.4376225552451105,58711,272.316,0.7878,0.992,0.718,0.8876,1.6236,0.7835,Çerçevelik
2152.0447040894082,28.77846075692152,11.575179070358143,6.041971043942088,85348,328.4456,0.853,0.9927,0.7421,0.8294,1.9158,0.7207,Çerçevelik
1979.7815595631193,27.232562865125733,10.835143510287022,5.936240792481585,78432,315.026,0.8366,0.9938,0.6677,0.8521,1.8253,0.7385,Çerçevelik
2210.668021336043,29.517195834391675,11.938940817881637,6.020711201422404,88251,332.8891,0.8635,0.9862,0.7623,0.8099,1.983,0.7082,Çerçevelik
2228.473456946914,29.73756667513335,11.962456184912371,6.044782829565659,88716,334.227,0.8629,0.9889,0.7415,0.8043,1.979,0.7097,Çerçevelik
1521.5900431800865,23.835255270510544,9.249662179324359,5.337708915417831,60595,276.1764,0.8167,0.9886,0.753,0.8549,1.7329,0.7584,Çerçevelik
1448.1076962153925,23.026771653543307,8.71701803403607,5.424163068326137,57758,269.4252,0.7828,0.9871,0.6875,0.8717,1.6071,0.7851,Çerçevelik
2195.3009906019815,28.358140716281437,10.920779781559563,6.529415798831598,87142,331.73,0.8016,0.9918,0.7385,0.8713,1.6726,0.7716,Çerçevelik
2431.953263906528,30.388417576835156,11.896672593345189,6.628516637033274,96617,349.1527,0.8304,0.991,0.7322,0.8406,1.7948,0.7455,Çerçevelik
2383.7947675895352,30.460274320548642,12.034587249174498,6.444485648971298,94937,345.6784,0.8445,0.9886,0.664,0.8201,1.8674,0.7296,Çerçevelik
2158.6233172466345,28.39514859029718,11.085811531623063,6.316614173228347,85688,328.9472,0.8218,0.9918,0.7147,0.8545,1.755,0.7537,Çerçevelik
1618.2626365252731,24.767589535179074,9.720678181356364,5.403106426212853,64491,284.8146,0.8313,0.9879,0.6592,0.842,1.7991,0.7442,Çerçevelik
1622.3774447548897,24.660858521717046,9.668920497840995,5.445052070104141,64512,285.1765,0.8264,0.9901,0.7402,0.8515,1.7757,0.7492,Çerçevelik
2280.645161290323,29.713690627381258,11.73229616459233,6.320398780797563,90826,338.1167,0.8425,0.9886,0.7275,0.8245,1.8563,0.732,Çerçevelik
1760.1219202438406,26.221031242062484,10.558872237744477,5.410759461518923,69882,297.036,0.8587,0.9916,0.6516,0.8171,1.9515,0.7145,Çerçevelik
2055.5245110490223,27.731978663957328,10.736515113030226,6.230454660909323,81729,320.9956,0.8144,0.9902,0.715,0.8531,1.7232,0.7594,Çerçevelik
1838.0746761493524,26.948488696977396,10.855633731267464,5.4924460248920495,73058,303.5424,0.8626,0.9905,0.6331,0.8079,1.9765,0.7102,Çerçevelik
1785.699771399543,26.391440182880366,10.61737617475235,5.475994411988824,70885,299.1865,0.8567,0.9918,0.6469,0.8183,1.9389,0.7157,Çerçevelik
1924.5110490220982,27.233731267462538,10.786075692151385,5.810881381762765,76658,310.5975,0.8425,0.9884,0.6735,0.8282,1.8562,0.7314,Çerçevelik
1904.470408940818,27.581381762763524,10.911054102108205,5.670170180340361,76034,308.9761,0.8544,0.9861,0.6791,0.7991,1.9243,0.7193,Çerçevelik
2050.8255016510034,28.649479298958603,11.606807213614427,5.76240284480569,81774,320.6285,0.8681,0.9874,0.6942,0.7975,2.0142,0.7017,Çerçevelik
1418.7960375920752,22.848158496316994,8.82465836931674,5.231257302514606,56394,266.6845,0.8053,0.9905,0.7083,0.8675,1.6869,0.7676,Çerçevelik
2157.0231140462283,28.065786131572267,10.657820675641352,6.573129286258574,85609,328.8253,0.7872,0.992,0.7147,0.8741,1.6214,0.7837,Çerçevelik
2194.97078994158,28.86238252476505,11.239304038608077,6.341567183134367,87440,331.7051,0.8256,0.9883,0.6898,0.841,1.7723,0.7496,Çerçevelik
1809.6774193548388,26.41653543307087,10.429672339344679,5.64253492506985,72077,301.1885,0.841,0.9885,0.7013,0.8277,1.8484,0.7335,Çerçevelik
1989.5097790195582,28.403479806959613,11.602212344424691,5.568435356870714,79180,315.799,0.8773,0.9892,0.7283,0.7871,2.0836,0.6914,Çerçevelik
2104.749809499619,28.88935737871476,11.560457200914403,5.9251790703581415,83647,324.8164,0.8587,0.9906,0.7301,0.805,1.9511,0.7137,Çerçevelik
1694.8945897891797,25.572923545847093,10.181551943103885,5.415387350774702,67373,291.4802,0.8468,0.9904,0.7201,0.8272,1.8801,0.7272,Çerçevelik
2130.0990601981207,28.50772161544323,11.163865887731777,6.191071882143765,84730,326.7666,0.8321,0.9898,0.6668,0.8366,1.8032,0.7435,Çerçevelik
1910.0076200152403,27.227559055118114,10.818001016002032,5.728183896367793,75890,309.4249,0.8483,0.9909,0.7417,0.8224,1.8886,0.7265,Çerçevelik
1836.6014732029466,26.508128016256034,10.36724155448311,5.747787655575312,72918,303.4207,0.8322,0.9916,0.6656,0.8343,1.8037,0.7434,Çerçevelik
1419.3294386588775,23.32646685293371,8.970990601981205,5.160144780289561,56514,266.7346,0.818,0.9888,0.6792,0.8326,1.7385,0.7552,Çerçevelik
1724.1300482600966,25.398755397510797,9.602860045720092,5.847719075438151,68541,293.9834,0.7932,0.9903,0.7413,0.8531,1.6422,0.7776,Çerçevelik
1990.1193802387606,28.10281940563881,11.124945389890781,5.7979832359664725,79359,315.8474,0.8535,0.9873,0.7448,0.8043,1.9188,0.7211,Çerçevelik
1858.724917449835,26.216789433578867,10.110800101600205,5.963454406908815,73831,305.2427,0.8075,0.9912,0.6897,0.8632,1.6955,0.7668,Çerçevelik
1823.7744475488953,26.246126492252984,9.918468376936755,5.973855727711456,72633,302.3593,0.7983,0.9886,0.7201,0.8451,1.6603,0.7743,Çerçevelik
2321.183642367285,29.664566929133862,11.619563119126239,6.479654559309119,92482,341.1085,0.8301,0.9881,0.7187,0.8419,1.7932,0.7457,Çerçevelik
2154.178308356617,30.816002032004068,12.842659385318772,5.457518415036831,86020,328.6083,0.9052,0.9859,0.5465,0.7241,2.3532,0.6499,Çerçevelik
2188.442976885954,29.30424180848362,11.2999745999492,6.299403098806198,87338,331.2115,0.8302,0.9865,0.6673,0.8134,1.7938,0.7445,Çerçevelik
1798.5521971043943,26.588976377952758,10.41491998983998,5.606306832613666,71756,300.2613,0.8428,0.9868,0.716,0.812,1.8577,0.7323,Çerçevelik
2546.761493522987,30.681635763271526,11.6046253492507,7.110314960629922,101252,357.2991,0.7903,0.9903,0.7079,0.8635,1.6321,0.7821,Çerçevelik
1908.6360172720347,26.222225044450088,10.089184658369318,6.131135382270765,75724,309.3138,0.7942,0.9923,0.7404,0.886,1.6456,0.7787,Çerçevelik
1517.1196342392686,23.7504191008382,8.92263906527813,5.528163576327153,60476,275.7704,0.7849,0.9876,0.7135,0.8585,1.614,0.785,Çerçevelik
1632.0294640589282,25.001752603505206,9.887861315722633,5.365369570739142,65069,286.0235,0.84,0.9875,0.7335,0.8334,1.8429,0.7347,Çerçevelik
2210.9220218440437,28.597485394970793,10.767909575819152,6.6767411734823465,87868,332.9082,0.7846,0.9906,0.7154,0.8629,1.6127,0.7853,Çerçevelik
1916.5100330200662,27.395453390906784,10.672672085344171,5.8325654051308105,76491,309.9512,0.8375,0.9864,0.6545,0.8151,1.8298,0.7377,Çerçevelik
1838.2016764033528,26.800177800355602,10.62981711963424,5.615900431800864,73405,303.5529,0.849,0.9859,0.6399,0.8169,1.8928,0.7253,Çerçevelik
2251.7907035814073,28.445135890271782,10.689469138938279,6.851270002540006,89471,335.971,0.7676,0.9909,0.713,0.8883,1.5602,0.7983,Çerçevelik
2328.930657861316,29.678994157988317,11.532298704597409,6.550713741427483,92579,341.6772,0.823,0.9904,0.7159,0.8439,1.7605,0.7525,Çerçevelik
2487.630175260351,30.433401066802137,11.882923545847092,6.809116078232157,98900,353.1268,0.8195,0.9903,0.6757,0.8573,1.7451,0.7548,Çerçevelik
2629.3878587757176,31.660579121158246,12.294599949199899,6.935354330708662,104591,363.0489,0.8257,0.9898,0.6862,0.8373,1.7727,0.75,Çerçevelik
2142.44348488697,28.32941325882652,11.17212090424181,6.212118364236729,85024,327.7121,0.8312,0.992,0.7289,0.8521,1.7984,0.7451,Çerçevelik
1666.8529337058676,25.280645161290323,9.989583439166879,5.4132715265430535,66348,289.0589,0.8404,0.9891,0.7567,0.8325,1.8454,0.735,Çerçevelik
2615.951231902464,32.73637287274575,13.136545593091187,6.476949453898908,104350,362.1201,0.87,0.987,0.6066,0.7791,2.0282,0.7002,Çerçevelik
2035.8902717805438,27.884480568961138,11.148315976631954,5.9205232410464825,80755,319.4589,0.8473,0.9925,0.6956,0.8357,1.883,0.7278,Çerçevelik
1849.1236982473965,26.410287020574042,10.484287528575058,5.7196113792227585,73462,304.4533,0.8381,0.991,0.6741,0.8462,1.833,0.7376,Çerçevelik
2354.91490982982,30.599034798069596,12.327188214376429,6.2073812547625105,93717,343.578,0.864,0.9893,0.7466,0.8028,1.9859,0.7079,Çerçevelik
1889.0271780543562,27.778968757937516,11.266179832359667,5.466962153924308,75380,307.7208,0.8744,0.9866,0.7153,0.7814,2.0608,0.6938,Çerçevelik
1880.3149606299214,27.007620015240033,10.735890271780544,5.696649733299466,74635,307.0104,0.8476,0.9919,0.7244,0.8228,1.8846,0.7264,Çerçevelik
1866.1417322834648,26.633274066548132,10.643169926339853,5.683340106680213,74086,305.8511,0.8455,0.9917,0.7423,0.8397,1.8727,0.7299,Çerçevelik
1850.749301498603,26.232512065024128,10.148493776987555,5.91730251460503,73463,304.5871,0.8124,0.9918,0.7046,0.8584,1.7151,0.7623,Çerçevelik
2505.1562103124206,30.586029972059947,11.702451104902211,6.957711455422911,99602,354.3686,0.8041,0.9902,0.7212,0.8547,1.6819,0.7692,Çerçevelik
1588.9509779019559,25.038430276860556,10.177452374904751,5.057012954025908,63163,282.2234,0.8678,0.9904,0.6115,0.809,2.0125,0.7044,Çerçevelik
1951.9431038862078,26.487503175006353,10.004635509271019,6.321651003302007,77474,312.8033,0.7751,0.9919,0.7518,0.888,1.5826,0.7942,Çerçevelik
2036.6776733553468,27.52573025146051,10.736797053594108,6.154206248412497,80947,319.5206,0.8194,0.9906,0.7315,0.858,1.7446,0.7559,Çerçevelik
1827.8384556769115,26.977825755651512,10.721856743713488,5.559331978663958,72590,302.696,0.8551,0.9913,0.7131,0.8016,1.9286,0.7171,Çerçevelik
2315.417830835662,29.577800355600715,11.591701803403607,6.476642113284227,91932,340.6846,0.8293,0.9916,0.6796,0.8448,1.7898,0.7465,Çerçevelik
1861.5189230378462,25.930886461772925,9.783901447802897,6.184109728219457,74070,305.4721,0.7749,0.9894,0.7388,0.8836,1.5821,0.793,Çerçevelik
1501.473202946406,23.416408432816866,9.05744221488443,5.374445008890018,59565,274.3447,0.8049,0.9924,0.726,0.874,1.6853,0.7694,Çerçevelik
2298.425196850394,29.982956565913135,11.910292100584202,6.280995681991365,91352,339.4321,0.8496,0.9906,0.7195,0.8161,1.8962,0.7239,Çerçevelik
2231.216662433325,29.204038608077216,11.547795275590552,6.299451358902719,88895,334.4326,0.8381,0.9882,0.7319,0.835,1.8331,0.7356,Çerçevelik
2431.4198628397257,30.791795783591567,12.203213106426213,6.500833121666244,96842,349.1144,0.8463,0.9885,0.6826,0.8185,1.8772,0.7267,Çerçevelik
2008.0010160020322,28.008661417322838,11.219128778257557,5.818925577851156,79810,317.2632,0.855,0.9905,0.6296,0.817,1.928,0.7183,Çerçevelik
2123.6220472440946,28.678105156210314,11.254094488188976,6.123855727711456,84452,326.2694,0.839,0.99,0.694,0.8242,1.8377,0.7364,Çerçevelik
1885.1155702311405,27.602692405384815,10.804218948437898,5.653520447040894,75044,307.402,0.8522,0.989,0.7426,0.7897,1.9111,0.7227,Çerçevelik
2136.1188722377447,29.386969773939548,11.912796545593093,5.847584455168911,84751,327.228,0.8712,0.9923,0.721,0.7895,2.0372,0.6977,Çerçevelik
1897.8155956311914,27.803098806197614,11.19731013462027,5.491485902971807,75451,308.4358,0.8715,0.9903,0.7234,0.7836,2.039,0.6997,Çerçevelik
1839.8018796037593,27.495783591567186,11.196736093472188,5.3439370078740165,73140,303.685,0.8788,0.9903,0.7269,0.7768,2.0952,0.6889,Çerçevelik
1643.1546863093727,25.263068326136654,9.865872491744984,5.424490728981458,65473,286.9968,0.8353,0.9881,0.6945,0.8218,1.8188,0.7389,Çerçevelik
1787.0713741427485,25.955372110744225,10.235814071628143,5.654546609093218,70876,299.3014,0.8336,0.9927,0.7653,0.8467,1.8102,0.7427,Çerçevelik
1794.462788925578,27.532918465836932,11.339141478282958,5.136347472694945,71749,299.9197,0.8915,0.9847,0.5765,0.7556,2.2076,0.6718,Çerçevelik
2580.746761493523,30.953416306832615,11.884297688595378,7.036576073152146,102438,359.6752,0.8059,0.9919,0.7538,0.8598,1.6889,0.7687,Çerçevelik
2088.5191770383544,27.243510287020577,9.965951231902466,6.791201422402845,82951,323.5616,0.7319,0.9912,0.748,0.8982,1.4675,0.8247,Çerçevelik
2294.4373888747778,29.574879349758703,11.488902717805436,6.482974345948692,91395,339.1375,0.8256,0.9884,0.6711,0.8373,1.7722,0.7498,Çerçevelik
1972.7965455930914,26.95427990855982,10.183004826009652,6.3014528829057666,78499,314.4698,0.7855,0.9894,0.7328,0.8667,1.616,0.7844,Çerçevelik
2100.9398018796037,28.21671323342647,10.791661163322328,6.324765049530099,83533,324.5223,0.8103,0.9902,0.7393,0.8423,1.7063,0.7638,Çerçevelik
2298.7553975107953,29.3744729489459,11.223096266192533,6.647932435864872,91383,339.4565,0.8057,0.9904,0.702,0.8503,1.6882,0.7683,Çerçevelik
2452.47650495301,30.837109474218952,12.066258572517146,6.596352552705105,97465,350.6228,0.8373,0.9907,0.6654,0.8232,1.8292,0.7381,Çerçevelik
1648.7426974853952,25.076123952247904,9.879301498602999,5.426822453644908,65609,287.4844,0.8356,0.9894,0.7344,0.8369,1.8205,0.7391,Çerçevelik
1718.7706375412752,25.5993141986284,9.94982981965964,5.601140462280925,68367,293.5261,0.8265,0.9898,0.7481,0.8372,1.7764,0.7493,Çerçevelik
1745.3136906273814,26.103784607569214,10.191704343408688,5.560657861315723,69503,295.7839,0.838,0.9886,0.6857,0.8175,1.8328,0.7372,Çerçevelik
2342.8752857505715,30.830378460756922,12.300518161036324,6.2348793497587,93341,342.6986,0.862,0.9882,0.6955,0.7867,1.9729,0.7077,Çerçevelik
1729.8450596901196,25.985775971551945,9.83240284480569,5.736342392684786,68988,294.4702,0.8122,0.9872,0.7431,0.8177,1.7141,0.7607,Çerçevelik
1904.7498094996192,27.598374396748795,11.163909067818137,5.534754889509779,75772,308.9988,0.8685,0.9897,0.6735,0.7982,2.0171,0.703,Çerçevelik
2085.496570993142,28.403632207264415,11.414975869951741,5.916637033274067,82725,323.3274,0.8552,0.9925,0.7631,0.8251,1.9293,0.7195,Çerçevelik
2342.5704851409705,30.620523241046484,12.233060706121412,6.241216662433326,93202,342.6763,0.8601,0.9895,0.702,0.7975,1.96,0.7115,Çerçevelik
2193.1419862839725,29.577749555499114,12.013114046228093,5.928049276098553,87249,331.5669,0.8698,0.9896,0.7207,0.8002,2.0265,0.7011,Çerçevelik
2157.226314452629,28.56969773939548,11.076680213360428,6.323116586233173,85806,328.8407,0.8211,0.9898,0.6729,0.8436,1.7518,0.7541,Çerçevelik
2147.9552959105918,29.936271272542545,12.32722631445263,5.702908305816612,85993,328.1334,0.8866,0.9834,0.7316,0.765,2.1616,0.6761,Çerçevelik
1993.3705867411736,27.452501905003814,10.31717043434087,6.287594615189231,79498,316.1053,0.7928,0.9872,0.7021,0.8442,1.6409,0.7782,Çerçevelik
1925.8572517145035,26.602895605791215,10.305862331724665,6.058999237998476,76475,310.7061,0.8089,0.9914,0.729,0.8686,1.7009,0.7658,Çerçevelik
1666.0909321818644,25.850850901701808,10.37746253492507,5.217851155702311,66341,288.9929,0.8644,0.9887,0.6633,0.7958,1.9888,0.7073,Çerçevelik
1682.5501651003303,25.248387096774195,9.855278130556261,5.545872491744984,67004,290.4168,0.8266,0.9886,0.6813,0.8425,1.777,0.7485,Çerçevelik
1675.9207518415037,24.373304546609095,9.034152908305817,6.015745491490984,66749,289.8441,0.7461,0.9885,0.744,0.9005,1.5018,0.8149,Çerçevelik
1839.217678435357,25.58948437896876,9.646438912877827,6.183106426212853,73020,303.6367,0.7676,0.9916,0.7514,0.8965,1.5601,0.7995,Çerçevelik
2254.2545085090173,28.46271272542545,10.720858521717044,6.833390906781814,89741,336.1547,0.7705,0.989,0.7334,0.8882,1.5689,0.7964,Çerçevelik
1448.8442976885954,23.23279146558293,8.806002032004065,5.358666497332995,57939,269.4937,0.7935,0.9845,0.7147,0.8568,1.6433,0.7773,Çerçevelik
2211.9888239776483,29.322936245872494,11.515336550673101,6.233515367030734,87893,332.9885,0.8408,0.9908,0.7198,0.8211,1.8473,0.7345,Çerçevelik
1855.219710439421,26.102133604267213,9.938590297180596,6.07230378460757,73870,304.9548,0.7916,0.9888,0.7315,0.8691,1.6367,0.7794,Çerçevelik
1858.0645161290324,27.063779527559056,10.767899415798833,5.606667513335027,73949,305.1885,0.8537,0.9892,0.6218,0.8097,1.9206,0.7199,Çerçevelik
1757.2009144018289,25.366497332994665,9.742987045974091,5.86757937515875,69895,296.7895,0.7983,0.9898,0.724,0.8717,1.6605,0.7737,Çerçevelik
1766.497332994666,26.276606553213107,10.257899415798832,5.6311150622301245,70769,297.5735,0.8359,0.9827,0.709,0.8166,1.8216,0.7368,Çerçevelik
1939.446278892558,26.73162306324613,10.0997586995174,6.268765557531116,77341,311.8004,0.7841,0.9873,0.6886,0.8663,1.6111,0.7842,Çerçevelik
1808.255016510033,25.736423672847348,9.991059182118365,5.874493268986538,71813,301.0701,0.8089,0.9913,0.681,0.8714,1.7008,0.7654,Çerçevelik
1564.3637287274576,25.124485648971298,9.886570993141987,5.1588265176530355,62939,280.0313,0.8531,0.9786,0.6249,0.791,1.9164,0.7194,Çerçevelik
2458.7757175514353,30.929819659639325,12.396268732537465,6.4321031242062485,97548,351.0728,0.8549,0.9924,0.6758,0.8204,1.9273,0.7194,Çerçevelik
2037.2618745237492,27.94157988315977,10.841292862585727,6.093903987807976,81076,319.5665,0.8271,0.9893,0.7297,0.8329,1.779,0.7487,Çerçevelik
2023.3934467868937,28.685166370332745,11.280713741427483,5.853266446532893,80966,318.4769,0.8549,0.9839,0.7094,0.7849,1.9273,0.7171,Çerçevelik
2178.765557531115,29.453492506985018,11.02726187452375,6.47973837947676,87489,330.4784,0.8091,0.9804,0.6642,0.8016,1.7018,0.7612,Çerçevelik
2315.5194310388624,30.377368554737114,12.169491998984,6.171165862331725,92074,340.692,0.8619,0.9901,0.6405,0.8009,1.972,0.7111,Çerçevelik
2136.9062738125476,28.614782829565662,11.363182626365253,6.126977393954788,84737,327.2883,0.8422,0.9928,0.7539,0.833,1.8546,0.7316,Çerçevelik
1815.2908305816613,26.216560833121665,10.288285496570994,5.7419100838201675,72145,301.6552,0.8298,0.9906,0.7124,0.843,1.7918,0.7447,Çerçevelik
2183.5915671831344,29.686131572263143,12.170703581407164,5.82251968503937,87008,330.8442,0.8781,0.988,0.7495,0.7909,2.0903,0.6905,Çerçevelik
1908.940817881636,26.933782067564138,10.680828041656085,5.805651511303023,75805,309.3385,0.8394,0.9914,0.6503,0.8399,1.8397,0.7356,Çerçevelik
2180.467360934722,29.12969265938532,11.386520193040388,6.265087630175261,86787,330.6074,0.835,0.9891,0.6854,0.8202,1.8175,0.7375,Çerçevelik
2619.3548387096776,32.17175514351029,13.021554483108966,6.5360299720599455,104002,362.3556,0.8649,0.9916,0.6457,0.8078,1.9923,0.7068,Çerçevelik
2103.225806451613,28.254813309626623,11.048074676149353,6.178925577851156,83603,324.6988,0.829,0.9904,0.6944,0.8409,1.788,0.7465,Çerçevelik
2614.8590297180594,32.319481838963675,12.341305562611126,6.8901066802133615,104560,362.0445,0.8296,0.9846,0.6668,0.799,1.7912,0.7451,Çerçevelik
1841.9862839725681,26.447218694437392,10.49718567437135,5.692090424180849,73130,303.8652,0.8402,0.9916,0.6903,0.8406,1.8442,0.7353,Çerçevelik
